ID,English,Others,
ryomisupervise53,@1-博美以前在这里当护士。她是唯一一个没有落入汤姆森博士陷阱的护士。我喜欢她的性格但増夫和她做爱时这种性格就消失得无影无踪了。,"@1-If you don't have ring in Magic Ring, Hinata will only tease but never sleep with you. The only way would be if you somehow got married to Junsa. Then she will be a naughty housewife seducing her boss for different things. Otherwise no sex animation with her.",@NEW
hinataktalkquesttintro0,@2-她在这里做什么？她一个人尝试猎鬼了？我得泼点水把她弄醒。她看起来好漂亮。她从不让我内射一次。既然她昏过去了……也许我可以……,@2-What the fuck is she doing here? Is she here to get fucked by someone? Hmm... she seems unconscious so that's definitely not the case? I can try fucking her and catch her off guard. Or I can just splash her with some water and ask her.,@NEW
hinataktalkquesttintro1,@2-哦天！我射了好多！希望博美不会因为我那样用她的小穴而生气。我得泼点水把她弄醒。,@2-She didn't wake up even after I came inside her. I need to use cum water to wake her up.,@NEW
hinataktalkquesttintro2,@2-该死博美！你为什么不让我无套做？那样好多了嘿嘿……我能感觉到你湿润小穴的每一寸。我不该射在里面但……,@2-Damn it Hinata! I know why you don't let me use your pussy without a condom. You are afraid that I will show up at your house all the time for sex. You really are the best girlfriend I have.,@NEW
hinataktalkwaterroute1,@1-啊……救命！哦……学长！鬼魂去哪了？我从它那里逃出来躲在这里了。跑得太累了我一定在这里失去了意识。你已经解决那个鬼魂了吧？,@1-Ugh... why do my hairs stink? Did that fucking ghost ejaculate on me? Oh Taichi… have you seen a ghost around? I wanna beat the crap out of him for cumming on my face.,@NEW
hinataktalkwaterroute2,@2-是啊，现在安全了！你在这里做什么？盯着你男朋友嘿嘿……,@2-That wasn't a ghost. I used some cum water to wake you up. Sorry about that...,@NEW
hinataktalkwaterroute3,@1-不！我跟踪一个人来这里。她来这里见我哥哥的朋友。我在走廊跟踪他们时一个鬼魂出现在我面前。我往另一个方向跑去找安全的地方，然后你就找到我了。你在这里待了一段时间对吧？你看到一个女士和一个男孩了吗？,@1-Oh... it's fine then. I followed a lady here. She came here to meet Masuo. I was following them when this ghost showed up wanting to fuck me. I ran away and hid here. I must have passed out from exhaustion. Oh... look at the time. They must have already left by now.,@NEW
hinataktalkwaterroute4,@2-是啊，他们还在精神病院的另一边。,"@2-No, they are still here. On the other side of the asylum.",@NEW
hinataktalkwaterroute5,@1-真的！我得和她谈谈。我想问她问题。她是谁？她为什么和乌山在这里？,@1-Other side... Let's go there. I want to know who is that lady and why she is here with Masuo.,@NEW
hinataktalkwaterroute6,@2-我觉得我们现在不应该去那里……,@2-Uhh… I think we should give them some privacy.,@NEW
hinataktalkwaterroute7,@1-为什么？还有鬼魂在附近吗？你能对付它们对吧？快！我们去另一条走廊。快点！,@1-Privacy! Why? Are they having sex or something?,@NEW
hinataktalkwaterroute8,@2-他们在做爱博美。我们不应该……呃……那样闯进去。,"@2-Yeah... I think it's some kind of bet. If we disturb him now and he lose to that lady again, I think he will not mind fucking the both of us in anger. I would like not to be turn into Tomori.",@NEW
hinataktalkwaterroute9,@1-什么！那个好色的混蛋！我不知道他怎么能想操谁就操谁。我想去那里教训他一顿但我哥说别插手。,@1-Really? Now I really want to go. Maybe I will find something about that woman and get fucked by my crush for the first time. But then again. Later updates don't have many animations and there's no Hinata K x Masuo animation listed.,@NEW
hinataktalkwaterroute10,@1-好吧，我等他们做完。他们离开大楼一定会走这边对吧？嗯……我们可以自己找点乐子学长。给，拿着这个安全套。,@1-Well until she is busy we can have our own fun. Just don't fuck your assistant in front of me or that will give me an excuse to dump you.,@NEW
hinataktalksexwaterroute1,@1-嗷……我的……学长！你在我失去意识的时候用了我的小穴吗？坏学长！幸好今天不是危险期所以这次没关系。但下次一定要用安全套。哦……我来的时候有个鬼魂在追我。现在安全了吧？,@1-Oww... why my pussy is all gooey? You cheap fuck! Is 2 coins for a condom too much for you? If you can't afford it then rent Misae to others like Tsukiko. Fuck! I have to go home and take a shower to clean this mess. Ohh... is that ghost gone? It’s safe now right?,@NEW
hinatatalkintro,@1-啊……学长！我跟在他们后面但一看到那个女人脱衣服就回来了。我想他们又要做了。我不知道乌山为什么觉得她有吸引力。他喜欢大胸的女孩。他的女朋友葵也有大胸部。,@1-I was following Masuo and that lady in the hallway but returned as soon as I saw him whip out his cock. I can stand there and watch but I would get desire to try out his cock and CB is not willing make my animation with him even if I want to. Guess I will have to wait until events of Magic Ring.,@NEW
hinataktalk1,@1-我哥有点保护欲过强你知道的。看到我和你约会他会觉得你只是利用我做爱。我们得暂时保密我们的关系。,@1-My brother is little overprotective you know. He doesn't want me date Karasuyama because he sleeps around. Here I'm have getting my pussy filled up with another cheating bastard. Maybe I got a thing for cheaters.,@NEW
hinataktalk2,@1-你知道……以前我暗恋过我哥的朋友。他不想和我约会因为他朋友的小妹妹。后来我哥告诉我他已经有了女朋友并劝我离他远点。但不久我就发现他和那么多女人上床。我受不了这样的男生。,@1-I had crush on Karasuyama when I was in school. Now that I was in college I thought I could finally have sex with him but he has to be a noble guy and not fuck little sister of his bestfriend. I don't think it's wrong to date siblings for your friends if they really love you.,@NEW
hinataktalk3,@1-那个女孩难道是……不我想多了。不可能是真的。,@1-I’m suspecting that… Oh… not suppose to find out anything about her until Magic Ring is dropped and even in that game it will not be clear.,@NEW
hinataktalk4,@1-学长……我听几个女孩说……你也在和月子和美佐枝约会。那些都是谣言对吧？[REPLY],@1-So... I know you are dating Tsukiko and Misae. You will dump them when it's time right?[REPLY],@NEW
hinataktalk5,@2-呃……是啊！有你这么漂亮的女朋友我怎么会想别的女孩。,"@2-Yeah, I mean Tsukiko is good for anal and Misae gives amazing blowjobs but... what's that compare to hot and beautiful girlfriend like you.",@NEW
hinataktalk6,@1-从我哥朋友们的样子来看，我不知道他为什么还和他们做朋友。我想是因为没有别人愿意和他做朋友嘿嘿……学长，你为什么不试着和哥哥做朋友呢？,@1-I began dating you after being rejected by Masuo in a quest in Magic Ring. If you fuck someone in front of me I will go back to him but since CB don’t want any extra work there’s no animation with him.,@NEW
hinataktalkseesex,@1-学长，好残忍？你有女朋友却骗了我。我再也不想见到你了。,"@1-Come on! I know you cheat behind my back but doing it in front of me! I going to Masuo and bring him home, to have sex with him in front of brother. If I was gonna have a cheating boyfriend it better be my old crush.",@NEW
hinataktalkseesex2,@1-滚开太一！我再也不想和你说话了。,@1-Fuck off! There's no sex with me any more.,@NEW
oshirionnahuntready,我准备好成为'性祭司'了，但你要答应我放了我的家人。,There you are you Shiratori scum! I will make you bleed to death.,@NEW
megumimasghostintro1,@1-啊……太一救我！我不知道増夫怎么了。我正走向你家门口时他从后面偷偷靠近开始操我的屁股。快把他弄开。,,@NEW
megumimasghostloop1,@1-増夫……我是你姐姐对吧？就像梅丽莎一样。拜托……停下来我们不能这样。梅丽莎永远不会原谅我让你这样对我。太一救我！,,@NEW
megumimasghostloop1a,@2-（等等……那不是増夫。是某种变成他样子的鬼魂。）坚持住姐姐！我去拿点东西来摆脱他。,,@NEW
megumimasghostdone1,@1-原来那不是増夫。我放心了。梅丽莎会不听我解释就杀了我的。还好是鬼魂但……它为什么变成他的样子？,,@NEW
megumimasghostintro2,@1-太一，幸好你在这里！又是那个鬼魂。它变成増夫的样子又来操我了。,,@NEW
megumimasghostloop2,@1-别光站着！再泼那个水。快点别让人看到我们。哦……再这样下去他会把我屁股弄坏的。,,@NEW
megumimasghostloop2a,@2-（该死！我总是忘了她会这样报复我……）坚持住！我这就去拿蜡烛。,,@NEW
megumimasghostdone2,@2-呼！我以为他要射在里面了。我受不了和増夫做爱的想法。你知道……自从那天起増夫就避免和我说话。他在我面前好像很害羞。不知道他是不是……不不可能。我毕竟是他的姐姐美月嘿嘿……,,@NEW
megumikunioghostintro1,@1-香你这个臭小子放开我！我是你姐姐的朋友。我们不能这样。啊……太一！把他从我身上拉开。,,@NEW
megumikunioghostloop1,@1-我不是那种喜欢被所有人操的女孩。把那东西从我里面拔出来。我会告诉増夫的，你等着。什么……我威胁他増夫他还在继续？太一帮帮我！,,@NEW
megumikunioghostloop1a,@2-（他看起来不像人类。那是鬼魂吗？）坚持住姐姐，我马上带东西回来。,,@NEW
megumikunioghostdone1,@1-哦……原来那不是香。难怪我威胁他増夫他没有吓得逃跑。我知道那是鬼魂，但我觉得香是幕后主使。这是他会做的事。,,@NEW
megumikunioghostintro2,@1-太一，又是那个小鬼的鬼魂。快，把那把匕首拿来砍他。,,@NEW
